model_id,feature,coefficient
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_gene,10412,0.00722569099995585
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_gene,653505,0.00885783928826319
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_gene,338692,0.352891235388653
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_gene,6129,0.237296274561832
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,(Intercept),0.501523384078218
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,4694,-0.244075976542519
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,4725,-0.152491132796827
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,6166,-0.26135240285012
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,6230,-0.192617629470498
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,1069,-0.419890306216944
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,51506,-0.12913366900073
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,51258,-0.359229379805416
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,6119,-0.183106879415135
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,7388,-0.00405135094673438
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,10063,-0.0853334929109175
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,23218,-0.0807457438500792
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,7979,-0.154876560284919
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,539,0.0540235292975832
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,6233,-0.165865978796693
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,521,-0.139849646430764
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,5052,-0.0659763375014035
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,529,-0.257053245562445
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,51503,0.0256121121739325
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,6727,0.306319475271558
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,10312,0.0312864580706481
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,54460,-0.0482417404033431
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,522,0.111040798724471
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,54543,0.0205342572244756
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,442454,-0.0320586967672035
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,9553,-0.0401961414693932
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,6135,0.185841148179228
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,1933,0.114545117648341
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,79921,-0.0539561853342904
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,6229,0.0932679673037416
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,168537,0.0234925739013855
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,3945,-0.202733157793301
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,23658,0.072967252807774
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,84154,-0.10654113578633
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,64776,0.162302706467947
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,404672,0.0588772849049962
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,153222,0.16272059551
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,6645,0.306839354712336
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,199,-0.0110824717668728
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,10094,0.00515283978077542
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,6728,-0.0314572946025454
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,5204,0.161071086596644
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,6128,0.0565962296387387
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,101,-0.167752614335942
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,1178,0.00789879228878773
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,8837,-0.0621153447259801
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,3646,0.048703473130631
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,10412,0.00682515735657478
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,653505,-0.0165696845930332
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,338692,0.206777700951866
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,6129,0.140883528787459
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,clinical_gender_male,-0.109017582335406
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.1se_gene,(Intercept),0.426239104214492
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.1se_gene,4694,-0.206267446810789
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.1se_gene,6166,-0.3195502941066
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.1se_gene,6230,-0.0382018803906405
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.1se_gene,1069,-0.561199436217038
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.1se_gene,51258,-0.573783939440809
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.1se_gene,529,-0.170545978151091
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.1se_gene,6727,0.26952431817644
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.1se_gene,6135,0.071608091411864
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.1se_gene,3945,-0.121501993471759
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.1se_gene,153222,0.0661466313739836
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.1se_gene,6645,0.298904808775304
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.1se_gene,5204,0.0550186936226599
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.1se_clin,(Intercept),0.332654460958184
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.1se_clin,4694,-0.0199560852982445
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.1se_clin,51258,-0.0432211773865792
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_gene,(Intercept),0.500839667080547
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_gene,4694,-0.28210757030015
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_gene,6166,-0.381532886524417
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_gene,6230,-0.123235630398338
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_gene,1069,-0.674863897403819
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_gene,51258,-0.861611108154431
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_gene,6119,-0.179394634358562
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_gene,6233,-0.10610161736196
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_gene,529,-0.376736185490484
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_gene,6727,0.749405419592655
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_gene,6135,0.197671532084124
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_gene,3945,-0.151375775638921
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_gene,64776,0.192482215969536
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_gene,153222,0.118181938757811
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_gene,6645,0.387125934431063
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_gene,5204,0.121569633867274
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_gene,101,-0.17046401769072
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_gene,338692,0.20649768248631
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_gene,6129,0.13979013540706
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_clin,(Intercept),0.4551751741938
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_clin,4694,-0.244540594196642
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_clin,6166,-0.362929181309349
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_clin,6230,-0.0917577369817381
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_clin,1069,-0.615489174983475
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_clin,51258,-0.718502578628908
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_clin,6119,-0.0511753312975465
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_clin,6233,-0.0415464399563263
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_clin,529,-0.277951542745659
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_clin,6727,0.508471148560923
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_clin,6135,0.153525530257761
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_clin,3945,-0.138685786482486
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_clin,64776,0.0791116407611403
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_clin,153222,0.0915714865508592
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_clin,6645,0.343373984183696
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_clin,5204,0.111046626236271
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_clin,101,-0.0884026989302734
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_clin,338692,0.096542070860271
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_clin,6129,0.0129116687180402
glmnet_dev_fdr_concordant_auc_k50_a1_lambda.1se_gene,(Intercept),0.333323185837003
glmnet_dev_fdr_concordant_auc_k50_a1_lambda.1se_gene,51258,-0.111460722025748
glmnet_dev_fdr_concordant_auc_k50_a1_lambda.1se_clin,(Intercept),0.368406309369826
glmnet_dev_fdr_concordant_auc_k50_a1_lambda.1se_clin,6166,-0.0170514452184263
glmnet_dev_fdr_concordant_auc_k50_a1_lambda.1se_clin,1069,-0.181672718805978
glmnet_dev_fdr_concordant_auc_k50_a1_lambda.1se_clin,51258,-0.6241377338239
glmnet_dev_fdr_concordant_auc_k50_a1_lambda.min_gene,(Intercept),0.477182503153208
glmnet_dev_fdr_concordant_auc_k50_a1_lambda.min_gene,6166,-0.462580463589991
glmnet_dev_fdr_concordant_auc_k50_a1_lambda.min_gene,6230,-7.53420846148688e-05
glmnet_dev_fdr_concordant_auc_k50_a1_lambda.min_gene,1069,-0.744015336400353
glmnet_dev_fdr_concordant_auc_k50_a1_lambda.min_gene,51258,-1.35771539527732
glmnet_dev_fdr_concordant_auc_k50_a1_lambda.min_gene,529,-0.282153169561477
glmnet_dev_fdr_concordant_auc_k50_a1_lambda.min_gene,6727,0.937318031917462
glmnet_dev_fdr_concordant_auc_k50_a1_lambda.min_gene,6135,0.0624004046577656
glmnet_dev_fdr_concordant_auc_k50_a1_lambda.min_gene,64776,0.0270693586890075
glmnet_dev_fdr_concordant_auc_k50_a1_lambda.min_gene,6645,0.394442175804981
glmnet_dev_fdr_concordant_auc_k50_a1_lambda.min_gene,5204,0.00597425783008058
glmnet_dev_fdr_concordant_auc_k50_a1_lambda.min_gene,101,-0.155097336054063
glmnet_dev_fdr_concordant_auc_k50_a1_lambda.min_gene,338692,0.187972519566678
glmnet_dev_fdr_concordant_auc_k50_a1_lambda.min_gene,6129,0.0111411498874625
glmnet_dev_fdr_concordant_auc_k50_a1_lambda.min_clin,(Intercept),0.570992438774137
glmnet_dev_fdr_concordant_auc_k50_a1_lambda.min_clin,6166,-0.492922619681617
glmnet_dev_fdr_concordant_auc_k50_a1_lambda.min_clin,6230,-0.131211994252378
glmnet_dev_fdr_concordant_auc_k50_a1_lambda.min_clin,1069,-0.824686017190768
glmnet_dev_fdr_concordant_auc_k50_a1_lambda.min_clin,51258,-1.55812938344237
glmnet_dev_fdr_concordant_auc_k50_a1_lambda.min_clin,6119,-0.250693542251581
glmnet_dev_fdr_concordant_auc_k50_a1_lambda.min_clin,6233,-0.132025511767267
glmnet_dev_fdr_concordant_auc_k50_a1_lambda.min_clin,529,-0.504507652715818
glmnet_dev_fdr_concordant_auc_k50_a1_lambda.min_clin,6727,1.36831677361391
glmnet_dev_fdr_concordant_auc_k50_a1_lambda.min_clin,6135,0.113378850341634
glmnet_dev_fdr_concordant_auc_k50_a1_lambda.min_clin,64776,0.266247429270229
glmnet_dev_fdr_concordant_auc_k50_a1_lambda.min_clin,153222,0.0414603849851219
glmnet_dev_fdr_concordant_auc_k50_a1_lambda.min_clin,6645,0.440934018484945
glmnet_dev_fdr_concordant_auc_k50_a1_lambda.min_clin,101,-0.290989893526624
glmnet_dev_fdr_concordant_auc_k50_a1_lambda.min_clin,338692,0.399285908100468
glmnet_dev_fdr_concordant_auc_k50_a1_lambda.min_clin,6129,0.241257868390358
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,(Intercept),0.361596391083882
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,4694,-0.0777452424029339
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,4725,-0.0485982727707233
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,6166,-0.0897954170010581
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,6230,-0.0653398045800336
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,1069,-0.121526462937207
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,51506,-0.0501898237008347
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,51258,-0.0967106830934262
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,6119,-0.0450867225946401
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,7388,-0.0283536884366802
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,10063,-0.053670336907843
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,23218,-0.00717931868482652
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,7979,-0.0485081344473932
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,539,-0.0112347320625408
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,6233,-0.052068356294831
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,521,-0.0409998137863387
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,5052,-0.0343454166236956
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,529,-0.066938009697728
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,51503,-0.017809612817477
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,6727,0.0347820141894971
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,10312,0.0268586324313942
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,54460,-0.0255559640295494
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,522,0.0060537803867479
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,54543,0.00264022720423155
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,442454,-0.0169895070791479
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,9553,-0.0357343725893022
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,6135,0.0294321079018022
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,1933,0.017747646194405
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,79921,-0.0392682599431989
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,6229,0.00990166416056996
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,168537,-0.0185624032823105
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,3945,-0.0663951435674955
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,23658,0.000609301909991535
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,84154,-0.0335668466585517
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,64776,0.0195398956582799
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,404672,-0.0141464293818339
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,153222,0.0731486671856047
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,6645,0.079019481446413
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,199,-0.0265756813428347
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,10094,-0.0253769320198324
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,6728,-0.00643285917341228
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,5204,0.025609113212302
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,6128,0.00712204633898721
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,101,-0.0217239541951143
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,1178,-0.00495413730622376
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,8837,-0.0103064761327654
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,3646,0.00995945651243482
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,10412,-0.00804999421014114
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,653505,-0.0316619519138757
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,338692,0.0316944955933136
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,6129,0.0188287947055555
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,2959,-0.0118331671321477
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,51382,-0.0205123518615786
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,1316,0.026849920626449
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,4637,-0.00205579237059803
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,51399,-0.0304337770976849
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,3684,0.015105586299803
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,9170,-0.00509554737579876
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,26156,0.024659995189388
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,51650,-0.00429507451932303
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,5684,-0.0270365717694219
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,6154,0.0252675051965488
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,6124,0.0391853893759822
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,3301,-0.0292293087897782
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,6171,0.0625250075347528
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,23053,0.0255829537259742
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,7347,-0.0134277770033494
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,56943,-0.0201144525942784
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,153527,-0.043253056163979
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,114785,-0.0307966620847584
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,388789,-0.0244264999882819
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,388962,-0.0407774697056653
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,3476,-0.0335941957316635
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,10632,0.0252942476679436
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,6224,0.00403652064865409
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,7297,0.0109311535925449
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,51019,-0.00811259393122534
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,219402,-0.0143625369544802
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,6647,-0.0255727607264316
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,6152,0.0238219690136163
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,3385,-0.0498005243384804
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,103910,-0.0132273821273049
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,2483,-0.0497446202260477
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,25983,-0.0313938640745285
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,3015,0.0202042194370705
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,6144,0.0306836821593753
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,22826,-0.0221405723379168
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,6741,-0.0192822986766697
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,4712,-0.0493577290359499
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,2079,0.034281817036444
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,6633,-0.00282142070833616
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,9349,0.00927336945424407
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,4830,0.000574429255987971
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,7381,-0.0347193694336436
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,51318,0.0154580070179832
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,3687,-0.0180751779766763
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,3336,-0.0209469604721393
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,55262,0.028196778572005
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,6232,0.0240040503512003
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,132299,-0.0242589956726143
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_gene,29889,-0.063781050442627
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_clin,(Intercept),0.399639620120016
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_clin,4694,-0.113781544357138
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_clin,4725,-0.0690312041225319
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_clin,6166,-0.131972673353899
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_clin,6230,-0.100197424518213
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_clin,1069,-0.188164379241776
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_clin,51506,-0.0746424475087374
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_clin,51258,-0.15111693964761
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_clin,6119,-0.0697010111061086
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_clin,7388,-0.033696873452911
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_clin,10063,-0.0706231706062962
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_clin,23218,-0.0185373622048064
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_clin,7979,-0.066291567514973
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_clin,539,-0.00771844430068716
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_clin,6233,-0.0825458877950523
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_clin,521,-0.0597990753729958
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_clin,5052,-0.0508415096748509
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_clin,529,-0.103509813445254
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_clin,51503,-0.0125772608085233
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_clin,6727,0.0764108666534321
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_clin,10312,0.0341266892576119
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_clin,54460,-0.0351443752928503
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_clin,522,0.0238609144124374
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_clin,54543,0.00496193975803003
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_clin,442454,-0.0154225294551921
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_clin,9553,-0.0440008605130285
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_clin,6135,0.053634703695595
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_clin,1933,0.0372216373221448
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.1se_clin,79921,-0.0484984240402765
